"vendor_id","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","mta_tax","tip_amount","tolls_amount","total_amount","imp_surcharge","extra","rate_code"
"VTS","2014-04-30T20:36:00.000","2014-04-30T20:38:00.000","1","0.66000000000000003","-73.960751999999999","40.769596999999997",,"-73.954864999999998","40.777597","CRD","4","0.5","0.90000000000000002","0","5.9000000000000004","0.5",,"1"
"VTS","2014-01-10T11:31:00.000","2014-01-10T11:35:00.000","2","0.59999999999999998","-74.007847999999996","40.740544999999997",,"-74.008484999999993","40.732655000000001","CRD","4.5","0.5","1.1200000000000001","0","6.1200000000000001","0",,"1"
"VTS","2014-01-27T11:44:00.000","2014-01-27T11:56:00.000","2","4.4699999999999998","-73.962100000000007","40.763689999999997",,"-73.984769999999997","40.711500000000001","CSH","15","0.5","0","0","15.5","0",,"1"
"CMT","2014-05-23T13:03:59.000","2014-05-23T13:25:12.000","2","3.2999999999999998","-73.974618000000007","40.742193999999998","N","-73.984255000000005","40.775480000000002","CSH","16","0.5","0","0","16.5","0",,"1"
"CMT","2014-06-23T00:45:02.000","2014-06-23T00:48:04.000","3","0.40000000000000002","-73.994294999999994","40.741129000000001","N","-73.998187999999999","40.740648","CSH","4","0.5","0","0","5","0.5",,"1"
"CMT","2014-03-11T20:20:11.000","2014-03-11T20:29:55.000","1","1.2","-73.977012999999999","40.74962","N","-73.995932999999994","40.759183","CRD","8","0.5","1","0","10","0.5",,"1"
"VTS","2014-06-01T02:02:00.000","2014-06-01T02:03:00.000","1","0","-74.035619999999994","40.748539999999998",,"-74.035619999999994","40.748539999999998","CRD","60","0","13.800000000000001","9","82.799999999999997","0",,"5"
"VTS","2014-06-13T14:19:00.000","2014-06-13T14:56:00.000","1","10.449999999999999","-73.982067999999998","40.775320000000001",,"-73.872074999999995","40.774067000000002","CSH","36","0.5","0","5.3300000000000001","41.829999999999998","0",,"1"
"VTS","2014-09-22T10:42:00.000","2014-09-22T10:48:00.000","6","0.56000000000000005","-73.962874999999997","40.772621999999998",,"-73.968017000000003","40.765700000000002","CSH","5.5","0.5","0","0","6","0",,"1"
"CMT","2014-01-15T17:36:09.000","2014-01-15T18:22:41.000","1","18.899999999999999","-73.781261000000001","40.644865000000003","N","-73.956029000000001","40.802985999999997","CRD","52","0.5","11.56","5.3300000000000001","69.390000000000001","0",,"2"
"VTS","2014-06-13T18:27:00.000","2014-06-13T18:36:00.000","6","0.93999999999999995","-73.988789999999995","40.721972000000001",,"-73.999362000000005","40.728757000000002","CRD","7","0.5","1.6000000000000001","0","10.1","1",,"1"
"CMT","2014-04-13T14:57:35.000","2014-04-13T15:11:33.000","3","1.7","-73.961997999999994","40.778981000000002","N","-73.981453000000002","40.768960999999997","CSH","10.5","0.5","0","0","11","0",,"1"
"CMT","2014-05-07T07:30:37.000","2014-05-07T07:34:59.000","1","0.59999999999999998","-74.010313999999994","40.711758000000003","N","-74.008149000000003","40.706434000000002","CRD","5","0.5","0.5","0","6","0",,"1"
"VTS","2014-07-27T16:34:00.000","2014-07-27T16:40:00.000","1","1.29","-73.990949999999998","40.739731999999997",,"-73.985320000000002","40.753461999999999","CSH","6.5","0.5","0","0","7","0",,"1"
"VTS","2014-06-10T08:55:00.000","2014-06-10T09:22:00.000","1","4.0899999999999999","-73.992779999999996","40.693489999999997",,"-73.986710000000002","40.739579999999997","CRD","19","0.5","2","0","21.5","0",,"1"
"CMT","2014-06-14T07:45:05.000","2014-06-14T07:56:17.000","1","6","-73.955320999999998","40.765022999999999","N","-74.009003000000007","40.706864000000003","CRD","18","0.5","3","0","21.5","0",,"1"
"VTS","2014-01-10T07:01:00.000","2014-01-10T07:11:00.000","1","3.0699999999999998","-73.976202000000001","40.753365000000002",,"-73.952033","40.790134999999999","CRD","10.5","0.5","2.1000000000000001","0","13.1","0",,"1"
"VTS","2014-04-13T15:08:00.000","2014-04-13T15:33:00.000","1","3.3399999999999999","-73.984229999999997","40.737402000000003",,"-73.984527","40.736806999999999","CRD","17.5","0.5","3","0","21","0",,"1"
"VTS","2014-04-24T17:33:00.000","2014-04-24T17:47:00.000","1","1.3100000000000001","-74.001907000000003","40.740471999999997",,"-73.986107000000004","40.745047","CSH","10.5","0.5","0","0","12","1",,"1"
"VTS","2014-08-09T01:20:00.000","2014-08-09T01:32:00.000","1","2.3999999999999999","-73.982842000000005","40.744860000000003",,"-73.982178000000005","40.770940000000003","CSH","10.5","0.5","0","0","11.5","0.5",,"1"
"VTS","2014-12-20T02:20:00.000","2014-12-20T02:24:00.000","3","1","-73.979322999999994","40.736327000000003",,"-73.977559999999997","40.725906999999999","CRD","5.5","0.5","2.5","0","9","0.5",,"1"
"CMT","2014-08-22T10:52:54.000","2014-08-22T10:52:59.000","1","0","-73.974085000000002","40.762512999999998","N","-73.974050000000005","40.762492999999999","CSH","52","0.5","0","0","52.5","0",,"2"
"CMT","2014-02-02T21:40:35.000","2014-02-02T21:42:17.000","1","0.59999999999999998","-73.967777999999996","40.755119999999998","N","-73.973758000000004","40.747951999999998","CSH","4","0.5","0","0","5","0.5",,"1"
"VTS","2014-11-03T22:07:00.000","2014-11-03T22:14:00.000","3","1.53","-73.972409999999996","40.786667000000001",,"-73.949112","40.775292","CRD","7.5","0.5","1.5","0","10","0.5",,"1"
"VTS","2014-04-16T09:58:00.000","2014-04-16T10:11:00.000","1","1.78","-73.984494999999995","40.742597000000004",,"-73.985045","40.760964999999999","CSH","10.5","0.5","0","0","11","0",,"1"
"VTS","2014-04-18T10:15:00.000","2014-04-18T10:18:00.000","1","0.59999999999999998","-73.96114","40.769106999999998",,"-73.962945000000005","40.774735","CSH","4.5","0.5","0","0","5","0",,"1"
"CMT","2014-03-29T02:04:18.000","2014-03-29T02:13:47.000","1","1.7","-74.001272999999998","40.729303000000002","N","-73.983046999999999","40.742680999999997","CRD","9","0.5","2","0","12","0.5",,"1"
"CMT","2014-04-16T21:06:39.000","2014-04-16T21:09:45.000","1","1","0","0","N","0","0","CRD","5","0.5","1.2","0","7.2000000000000002","0.5",,"1"
"VTS","2014-09-09T15:01:00.000","2014-09-09T15:06:00.000","1","0.53000000000000003","-73.994702000000004","40.750362000000003",,"-73.990539999999996","40.756262","CSH","5","0.5","0","0","5.5","0",,"1"
"VTS","2014-11-20T01:14:00.000","2014-11-20T01:21:00.000","1","1.27","-73.959221999999997","40.771594999999998",,"-73.945347999999996","40.776111999999998","CSH","7","0.5","0","0","8","0.5",,"1"
"VTS","2014-02-24T07:54:00.000","2014-02-24T08:05:00.000","2","2.4100000000000001","-73.973322999999993","40.789900000000003",,"-73.980877000000007","40.774476999999997","CRD","10.5","0.5","2","0","13","0",,"1"
"CMT","2014-07-17T15:59:39.000","2014-07-17T16:18:16.000","1","1","-73.993712000000002","40.747388000000001","N","-73.982906999999997","40.756500000000003","CRD","12","0.5","2.5","0","15","0",,"1"
"CMT","2014-05-21T12:13:20.000","2014-05-21T12:20:15.000","1","0.5","-73.984070000000003","40.745483","N","-73.979508999999993","40.751666999999998","CSH","6","0.5","0","0","6.5","0",,"1"
"VTS","2014-04-30T22:58:00.000","2014-04-30T23:02:00.000","6","0.52000000000000002","-73.980642000000003","40.748570000000001",,"-73.987958000000006","40.749217000000002","CSH","4.5","0.5","0","0","5.5","0.5",,"1"
"VTS","2014-06-19T13:41:00.000","2014-06-19T14:01:00.000","1","2.8799999999999999","-73.981110000000001","40.758809999999997",,"-73.95496","40.788510000000002","CRD","14.5","0.5","3.6200000000000001","0","18.620000000000001","0",,"1"
"VTS","2014-08-18T11:57:00.000","2014-08-18T12:12:00.000","1","0.48999999999999999","-73.976146999999997","40.751652",,"-73.974306999999996","40.746757000000002","CSH","10","0.5","0","0","10.5","0",,"1"
"CMT","2014-10-09T12:12:05.000","2014-10-09T12:26:43.000","1","2.5","-73.978296999999998","40.759867","N","-73.973766999999995","40.789458000000003","CRD","11.5","0.5","2","0","14","0",,"1"
"VTS","2014-12-13T12:40:00.000","2014-12-13T12:54:00.000","1","3.3599999999999999","-73.956232","40.767907000000001",,"-73.956137999999996","40.803407","CRD","13","0.5","2.6000000000000001","0","16.100000000000001","0",,"1"
"VTS","2014-06-18T01:06:00.000","2014-06-18T01:24:00.000","2","5.6900000000000004","-73.969089999999994","40.798622000000002",,"-74.000146999999998","40.730415000000001","CSH","19","0.5","0","0","20","0.5",,"1"
"CMT","2014-03-14T15:48:00.000","2014-03-14T16:12:27.000","1","3.2000000000000002","-73.96987","40.763038999999999","N","-73.979693999999995","40.727285999999999","CSH","17","0.5","0","0","17.5","0",,"1"
"VTS","2014-04-09T18:18:00.000","2014-04-09T18:32:00.000","5","1.6299999999999999","-73.981227000000004","40.773981999999997",,"-73.972167999999996","40.757967000000001","CRD","10.5","0.5","2.2999999999999998","0","14.300000000000001","1",,"1"
"VTS","2014-10-16T18:00:00.000","2014-10-16T18:06:00.000","1","0.95999999999999996","-73.955529999999996","40.763869999999997",,"-73.946929999999995","40.776009999999999","CSH","6","0.5","0","0","7.5","1",,"1"
"VTS","2014-08-21T21:38:00.000","2014-08-21T21:48:00.000","4","1.6299999999999999","-73.992170000000002","40.734586999999998",,"-73.972845000000007","40.743566999999999","CRD","8.5","0.5","0","0","9.5","0.5",,"1"
"VTS","2014-03-07T22:39:00.000","2014-03-07T22:46:00.000","1","3.9900000000000002","-73.972717000000003","40.793205",,"-73.944017000000002","40.836167000000003","CRD","12.5","0.5","2.6000000000000001","0","16.100000000000001","0.5",,"1"
"VTS","2014-08-29T13:11:00.000","2014-08-29T13:20:00.000","2","1.1599999999999999","-73.989192000000003","40.718964999999997",,"-73.998973000000007","40.729297000000003","CSH","7.5","0.5","0","0","8","0",,"1"
"VTS","2014-08-02T16:08:00.000","2014-08-02T16:25:00.000","5","2.3599999999999999","-73.994692000000001","40.750667",,"-73.964179999999999","40.757086999999999","CRD","12.5","0.5","1","0","14","0",,"1"
"CMT","2014-03-26T20:21:03.000","2014-03-26T20:26:33.000","1","1","-73.982051999999996","40.740595999999996","N","-73.971670000000003","40.751356000000001","CRD","6","0.5","1","0","8","0.5",,"1"
"CMT","2014-03-09T06:18:35.000","2014-03-09T06:26:35.000","2","3.2000000000000002","-73.777107000000001","40.644900999999997","N","-73.795805999999999","40.667656999999998","CSH","11","0.5","0","0","11.5","0",,"1"
"VTS","2014-05-03T09:39:00.000","2014-05-03T09:46:00.000","1","2.0499999999999998","-73.948982000000001","40.782502000000001",,"-73.940745000000007","40.80583","CSH","8","0.5","0","0","8.5","0",,"1"
"VTS","2014-11-11T13:03:00.000","2014-11-11T13:09:00.000","1","0.53000000000000003","-73.987972999999997","40.776352000000003",,"-73.982637999999994","40.778222","CSH","5.5","0.5","0","0","6","0",,"1"
"VTS","2014-05-19T12:24:00.000","2014-05-19T13:04:00.000","2","10.859999999999999","-73.863136999999995","40.769261999999998",,"-74.001630000000006","40.727935000000002","CRD","37","0.5","8.4700000000000006","5.3300000000000001","51.299999999999997","0",,"1"
"VTS","2014-02-25T20:11:00.000","2014-02-25T20:28:00.000","6","4.8600000000000003","-73.990831999999997","40.745497",,"-73.973641999999998","40.794626999999998","CRD","18","0.5","3.7000000000000002","0","22.699999999999999","0.5",,"1"
"VTS","2014-06-04T21:04:00.000","2014-06-04T21:11:00.000","1","1.3500000000000001","-74.008307000000002","40.722717000000003",,"-74.00582","40.739961999999998","CRD","7","0.5","1","0","9","0.5",,"1"
"CMT","2014-05-03T21:32:24.000","2014-05-03T21:51:20.000","2","4.0999999999999996","-73.988720999999998","40.777737000000002","N","-73.992046999999999","40.733381000000001","CRD","16","0.5","2","0","19","0.5",,"1"
"CMT","2014-07-06T14:47:46.000","2014-07-06T14:52:04.000","1","0.59999999999999998","-73.994146000000001","40.722752999999997","N","-74.002447000000004","40.728335000000001","CSH","5","0.5","0","0","5.5","0",,"1"
"CMT","2014-03-09T09:56:35.000","2014-03-09T09:59:43.000","1","0.69999999999999996","-73.976343999999997","40.785854","N","-73.978731999999994","40.777603999999997","CSH","4.5","0.5","0","0","5","0",,"1"
"VTS","2014-09-19T12:53:00.000","2014-09-19T13:04:00.000","2","0.85999999999999999","-74.002709999999993","40.749827000000003",,"-73.989031999999995","40.745452999999998","CSH","8.5","0.5","0","0","9","0",,"1"
"VTS","2014-12-10T22:24:00.000","2014-12-10T22:31:00.000","3","1.73","-73.982866999999999","40.677345000000003",,"-73.958667000000005","40.667982000000002","CRD","8","0.5","1.7","0","10.699999999999999","0.5",,"1"
"CMT","2014-09-13T19:22:06.000","2014-09-13T19:27:37.000","2","0.80000000000000004","-73.975026999999997","40.750301999999998","N","-73.987538000000001","40.756340000000002","CRD","5.5","0.5","1.2","0","7.2000000000000002","0",,"1"
"VTS","2014-05-13T18:40:00.000","2014-05-13T18:43:00.000","2","0","-73.806022999999996","40.66574",,"-73.806051999999994","40.665706999999998","CRD","80","0.5","5","0","85.5","0",,"5"
"CMT","2014-10-26T12:22:35.000","2014-10-26T12:27:21.000","1","1.3999999999999999","-73.96293","40.766570999999999","N","-73.957621000000003","40.782891999999997","CRD","6.5","0.5","1.3999999999999999","0","8.4000000000000004","0",,"1"
"CMT","2014-05-12T06:42:29.000","2014-05-12T06:51:06.000","1","1.8999999999999999","-73.967675","40.792509000000003","N","-73.960671000000005","40.772531000000001","CSH","9","0.5","0","0","9.5","0",,"1"
"CMT","2014-05-14T16:10:30.000","2014-05-14T16:19:50.000","1","1.8","-73.974607000000006","40.762300000000003","N","-73.953320000000005","40.773592999999998","CRD","8.5","0.5","2.5","0","12.5","1",,"1"
"CMT","2014-12-03T00:02:05.000","2014-12-03T00:06:46.000","1","0.69999999999999996","-74.004722999999998","40.748047","N","-74.005740000000003","40.740465","CRD","5","0.5","1.2","0","7.2000000000000002","0.5",,"1"
"VTS","2014-09-07T02:25:00.000","2014-09-07T02:41:00.000","1","3.7400000000000002","-73.988820000000004","40.722020000000001",,"-73.969350000000006","40.757359999999998","CSH","14.5","0.5","0","0","15.5","0.5",,"1"
"VTS","2014-05-19T16:09:00.000","2014-05-19T16:15:00.000","2","0.66000000000000003","-73.963772000000006","40.774279999999997",,"0","0","CSH","5.5","0.5","0","0","7","1",,"1"
"CMT","2014-01-03T17:10:42.000","2014-01-03T17:22:32.000","2","1.7","-74.005776999999995","40.707872999999999","N","-73.987639000000001","40.720036","CRD","9","0.5","1","0","11.5","1",,"1"
"VTS","2014-12-13T13:32:00.000","2014-12-13T13:56:00.000","1","2.4300000000000002","-73.984757000000002","40.747652000000002",,"-73.992822000000004","40.729576999999999","CRD","15.5","0.5","0","0","16","0",,"1"
"CMT","2014-10-12T04:14:20.000","2014-10-12T04:21:31.000","1","0.59999999999999998","-73.984393999999995","40.724963000000002","N","-73.983137999999997","40.718822000000003","CRD","6.5","0.5","1.5","0","9","0.5",,"1"
"VTS","2014-05-30T16:06:00.000","2014-05-30T16:12:00.000","2","1.1799999999999999","-73.998221999999998","40.755985000000003",,"-74.002071999999998","40.746907","CSH","6.5","0.5","0","0","8","1",,"1"
"VTS","2014-09-08T22:49:00.000","2014-09-08T23:00:00.000","1","4.7800000000000002","-73.874452000000005","40.774017000000001",,"-73.864585000000005","40.730910000000002","CRD","15.5","0.5","4.7999999999999998","0","21.300000000000001","0.5",,"1"
"CMT","2014-08-25T13:48:54.000","2014-08-25T13:54:42.000","1","1","-73.986885000000001","40.755128999999997","N","-73.981533999999996","40.767761","CSH","6","0.5","0","0","6.5","0",,"1"
"CMT","2014-02-11T16:40:55.000","2014-02-11T16:48:09.000","1","1.5","-73.986166999999995","40.767347999999998","N","-73.991641999999999","40.750124999999997","CRD","7","0.5","1.7","0","10.199999999999999","1",,"1"
"CMT","2014-03-27T21:21:34.000","2014-03-27T21:34:28.000","2","3","-73.958822999999995","40.767924999999998","N","-73.952286999999998","40.748722000000001","CRD","12.5","0.5","2.7000000000000002","0","16.199999999999999","0.5",,"1"
"VTS","2014-09-15T13:06:00.000","2014-09-15T13:21:00.000","1","4.2199999999999998","-73.987719999999996","40.740634999999997",,"-74.003742000000003","40.705817000000003","CSH","16","0.5","0","0","16.5","0",,"1"
"VTS","2014-03-09T12:02:00.000","2014-03-09T12:13:00.000","1","2.6499999999999999","-73.976240000000004","40.759050000000002",,"-73.999210000000005","40.728299999999997","CSH","10.5","0.5","0","0","11","0",,"1"
"CMT","2014-01-12T18:52:24.000","2014-01-12T18:58:13.000","3","1.1000000000000001","-73.869238999999993","40.772879000000003","N","-73.869238999999993","40.772879000000003","CSH","6.5","0.5","0","0","7","0",,"1"
"CMT","2014-11-12T21:08:28.000","2014-11-12T21:24:16.000","1","2.7000000000000002","-73.987888999999996","40.743383000000001","N","-73.960442","40.767059000000003","CRD","13","0.5","2.7999999999999998","0","16.800000000000001","0.5",,"1"
"VTS","2014-05-03T10:49:00.000","2014-05-03T11:02:00.000","1","2.6899999999999999","-73.987020000000001","40.715505",,"-73.991675000000001","40.740071999999998","CRD","11.5","0.5","2.2999999999999998","0","14.300000000000001","0",,"1"
"CMT","2014-12-30T14:20:32.000","2014-12-30T14:25:35.000","1","0.10000000000000001","-73.994681","40.750190000000003","N","-73.993932000000001","40.751618000000001","CSH","5","0.5","0","0","5.5","0",,"1"
"VTS","2014-08-10T09:45:00.000","2014-08-10T09:53:00.000","5","2.02","-73.996116999999998","40.738819999999997",,"-74.000048000000007","40.716382000000003","CSH","8.5","0.5","0","0","9","0",,"1"
"CMT","2014-01-23T20:32:52.000","2014-01-23T21:04:38.000","1","4.7999999999999998","-73.980322000000001","40.780805999999998","N","-73.981728000000004","40.728605999999999","CRD","22","0.5","4.5999999999999996","0","27.600000000000001","0.5",,"1"
"VTS","2014-05-27T23:24:00.000","2014-05-27T23:44:00.000","2","4.3899999999999997","-73.991877000000002","40.727286999999997",,"-73.949219999999997","40.724485000000001","CRD","17.5","0.5","3.6000000000000001","0","22.100000000000001","0.5",,"1"
"VTS","2014-08-28T20:46:00.000","2014-08-28T21:00:00.000","2","1.96","-73.980795000000001","40.742261999999997",,"-74.002167999999998","40.728177000000002","CSH","10.5","0.5","0","0","11.5","0.5",,"1"
"CMT","2014-10-02T17:18:41.000","2014-10-02T17:26:22.000","2","0.80000000000000004","0","0","N","-74.004887999999994","40.729661","CSH","6.5","0.5","0","0","8","1",,"1"
"VTS","2014-04-08T02:09:00.000","2014-04-08T02:23:00.000","1","4.96","-73.978825000000001","40.777526999999999",,"-73.998107000000005","40.717905000000002","CRD","16","0.5","4.1200000000000001","0","21.120000000000001","0.5",,"1"
